"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"RichFactor"	"FoldEnrichment"	"zScore"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0003735"	"MF"	"GO:0003735"	"structural constituent of ribosome"	"20/406"	"176/18522"	0.113636363636364	5.18416927899686	8.34947103499677	1.95811883570049e-09	2.07315831729789e-07	1.64636570527975e-07	"RPL8/RPL18/RPLP1/RPS28/RPS15/RPL13/RPL28/RPL18A/RPS5/MRPL18/RPL36/RPL22L1/RPS21/RPS13/RPL39/FAU/RPL29/RPLP0/RPL30/RPS12"	20
"GO:0045296"	"MF"	"GO:0045296"	"cadherin binding"	"27/406"	"333/18522"	0.0810810810810811	3.69897483690587	7.44013160229763	5.81070257409987e-09	5.46851675584732e-07	4.34273560801148e-07	"HSPA1A/DNAJB1/HSP90AB1/HSPA8/EIF5/AHSA1/PCBP1/EMD/YWHAZ/RPL29/EEF2/BAG3/SNX9/TAGLN2/NUDC/GPRC5A/EZR/BAIAP2/BZW1/EEF1D/FSCN1/CTNNAL1/KRT18/HSPA5/DDX3X/SLC3A2/RANGAP1"	27
"GO:0060590"	"MF"	"GO:0060590"	"ATPase regulator activity"	"10/406"	"49/18522"	0.204081632653061	9.31034482758621	8.71991890902919	8.78681805911233e-08	7.44243489606814e-06	5.91029130502398e-06	"HSPH1/DNAJB1/DNAJA1/AHSA1/DNAJB4/HSPA4/DNAJB6/BAG3/GRPEL1/DNAJA2"	10
"GO:0140313"	"MF"	"GO:0140313"	"molecular sequestering activity"	"9/406"	"49/18522"	0.183673469387755	8.37931034482759	7.74299853332883	1.01112560894167e-06	7.78566718885086e-05	6.18286377142322e-05	"FTH1/CDKN1A/SQSTM1/INSIG1/NFKBIA/SDCBP/PRNP/YWHAZ/STAT3"	9
"GO:0140311"	"MF"	"GO:0140311"	"protein sequestering activity"	"7/406"	"29/18522"	0.241379310344828	11.0118906064209	8.07747246927686	2.37544024008405e-06	0.000167666490279266	0.000133149676615237	"CDKN1A/SQSTM1/INSIG1/NFKBIA/SDCBP/PRNP/YWHAZ"	7
"GO:0055131"	"MF"	"GO:0055131"	"C3HC4-type RING finger domain binding"	"4/406"	"6/18522"	0.666666666666667	30.4137931034483	10.7874090974465	3.29561143120065e-06	0.000214721760171304	0.00017051787081273	"HSPA1A/HSPA1B/DNAJA1/HSPA8"	4
"GO:0001228"	"MF"	"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	"27/406"	"476/18522"	0.0567226890756303	2.58772819472617	5.25355439780411	7.08206369357361e-06	0.000428464853461203	0.000340258548886732	"FOS/CSRNP1/NR4A1/JUNB/NR4A2/KLF6/NR4A3/FOSB/MYC/DDIT3/JUND/BATF/MAFF/RLF/EGR1/BACH1/ELF3/KLF4/SOX4/JUN/STAT3/ATF3/FOXP3/KLF10/NFATC1/CEBPG/NFAT5"	27
"GO:0140297"	"MF"	"GO:0140297"	"DNA-binding transcription factor binding"	"27/406"	"478/18522"	0.0564853556485356	2.57690088010388	5.22896832805274	7.64303657055037e-06	0.000431576798350411	0.000342729850426785	"FOS/PTMA/NR4A1/DNAJA1/NR4A2/NR4A3/FKBP4/ARID5A/HSPB1/NFKBIA/ID3/MYC/DDIT3/YWHAZ/AHR/TAF4B/PER1/CHCHD2/KLF4/CRY1/JUN/STAT3/HES1/GTF2B/FOXP3/NFATC1/CEBPG"	27
"GO:0001216"	"MF"	"GO:0001216"	"DNA-binding transcription activator activity"	"27/406"	"482/18522"	0.0560165975103734	2.55551581055945	5.18016697593936	8.88850917981038e-06	0.000470535454706212	0.000373668247756502	"FOS/CSRNP1/NR4A1/JUNB/NR4A2/KLF6/NR4A3/FOSB/MYC/DDIT3/JUND/BATF/MAFF/RLF/EGR1/BACH1/ELF3/KLF4/SOX4/JUN/STAT3/ATF3/FOXP3/KLF10/NFATC1/CEBPG/NFAT5"	27
"GO:0001671"	"MF"	"GO:0001671"	"ATPase activator activity"	"6/406"	"27/18522"	0.222222222222222	10.1379310344828	7.11322697796813	2.14151134732543e-05	0.00106697653599096	0.000847322446403065	"DNAJB1/DNAJA1/AHSA1/DNAJB4/DNAJB6/DNAJA2"	6
"GO:0140416"	"MF"	"GO:0140416"	"transcription regulator inhibitor activity"	"6/406"	"29/18522"	0.206896551724138	9.43876337693222	6.80829241264346	3.31145539892219e-05	0.00155822373493727	0.00123743859643934	"HSPA1A/DNAJB1/NFKBIA/ID3/DDIT3/ID1"	6
"GO:0001221"	"MF"	"GO:0001221"	"transcription coregulator binding"	"11/406"	"114/18522"	0.0964912280701754	4.40199637023593	5.45440077253625	4.17614863594243e-05	0.00186168310244381	0.00147842602679624	"FOS/MYC/AHR/JUND/PER1/BAIAP2/KLF4/RARA/PHF1/HES1/NFATC1"	11
"GO:0061629"	"MF"	"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	"20/406"	"343/18522"	0.0583090379008746	2.66009852216749	4.64579459958646	7.52729281807751e-05	0.00318780850845583	0.00253154742671133	"FOS/NR4A1/DNAJA1/NR4A2/NR4A3/FKBP4/ARID5A/HSPB1/NFKBIA/DDIT3/AHR/TAF4B/KLF4/CRY1/JUN/STAT3/HES1/GTF2B/FOXP3/NFATC1"	20
"GO:0035259"	"MF"	"GO:0035259"	"nuclear glucocorticoid receptor binding"	"4/406"	"12/18522"	0.333333333333333	15.2068965517241	7.36971525778456	9.79361222571985e-05	0.00395009026437367	0.00313690135951628	"NR4A1/NR4A2/NR4A3/FKBP4"	4
"GO:0019843"	"MF"	"GO:0019843"	"rRNA binding"	"8/406"	"67/18522"	0.119402985074627	5.44724652599074	5.45928362590228	0.000104790163591673	0.00403442129827943	0.00320387150885547	"RPL8/RPS5/MRPL18/CIRBP/RPS13/RPLP0/NGRN/SBDS"	8
"GO:0140375"	"MF"	"GO:0140375"	"immune receptor activity"	"12/406"	"151/18522"	0.0794701986754967	3.62548527060973	4.84948631244179	0.000126505376549566	0.00465869799728185	0.00369963092060287	"EBI3/FCER1G/KLRF1/IL1R2/IL6ST/CCR8/FCGR3A/EPOR/IL2RA/IFNGR2/CCR7/CD160"	12
"GO:0098531"	"MF"	"GO:0098531"	"ligand-activated transcription factor activity"	"7/406"	"53/18522"	0.132075471698113	6.02537410540013	5.48464747279937	0.000149197831405894	0.00526544013336633	0.00418146553808623	"NR4A1/NR4A2/NR4A3/AHR/BACH1/RARA/STAT3"	7
"GO:0043008"	"MF"	"GO:0043008"	"ATP-dependent protein binding"	"3/406"	"6/18522"	0.5	22.8103448275862	7.99887016897411	0.000199059191822814	0.00648473597976628	0.00514974994229871	"HSP90AB1/PRNP/PLK2"	3
"GO:0140545"	"MF"	"GO:0140545"	"ATP-dependent protein disaggregase activity"	"3/406"	"6/18522"	0.5	22.8103448275862	7.99887016897411	0.000199059191822814	0.00648473597976628	0.00514974994229871	"HSPA1A/HSPA1B/HSPA8"	3
"GO:0000774"	"MF"	"GO:0000774"	"adenyl-nucleotide exchange factor activity"	"4/406"	"15/18522"	0.266666666666667	12.1655172413793	6.47620429335757	0.000256324628588391	0.00804099853386545	0.00638563109816693	"HSPH1/HSPA4/BAG3/GRPEL1"	4
"GO:0048156"	"MF"	"GO:0048156"	"tau protein binding"	"6/406"	"43/18522"	0.13953488372093	6.36567762630313	5.2733141930858	0.000328087247938155	0.00992463925012918	0.00788149441475492	"HSP90AB1/HSP90AA1/FKBP4/PPP2CA/LGMN/HSPA2"	6
"GO:0030235"	"MF"	"GO:0030235"	"nitric-oxide synthase regulator activity"	"3/406"	"7/18522"	0.428571428571429	19.551724137931	7.34912300239314	0.000342686287238939	0.0100088029410821	0.00794833167134962	"HSP90AB1/HSP90AA1/DYNLL1"	3
"GO:0008429"	"MF"	"GO:0008429"	"phosphatidylethanolamine binding"	"4/406"	"17/18522"	0.235294117647059	10.7342799188641	6.01101516006603	0.000431660460652389	0.0121872136724191	0.00967828190725884	"MAP1LC3B/MAP1LC3A/MAP1LC3B2/GABARAP"	4
"GO:0004586"	"MF"	"GO:0004586"	"ornithine decarboxylase activity"	"2/406"	"2/18522"	1	45.6206896551724	9.44702058637196	0.00047932352574959	0.0130963556874162	0.0104002625790828	"AZIN1/ODC1"	2
"GO:0030295"	"MF"	"GO:0030295"	"protein kinase activator activity"	"10/406"	"129/18522"	0.0775193798449612	3.5364875701684	4.32778208515104	0.000555978755155561	0.0147160626755237	0.0116865271231712	"RPLP1/CDKN1A/RGCC/CKS2/AREG/IL6ST/CALM1/GPRC5A/DDX3X/PDE8A"	10
"GO:0097718"	"MF"	"GO:0097718"	"disordered domain specific binding"	"5/406"	"32/18522"	0.15625	7.12823275862069	5.19404684574666	0.000610297885477344	0.0156643123939185	0.0124395645556626	"HSPA1A/HSP90AB1/HSP90AA1/EZR/HSPA2"	5
"GO:0019887"	"MF"	"GO:0019887"	"protein kinase regulator activity"	"14/406"	"232/18522"	0.0603448275862069	2.75297265160523	4.0223175790881	0.000630751893324429	0.015713142754288	0.012478342409731	"RPLP1/HSP90AB1/CDKN1A/RGCC/HSPB1/CKS2/AREG/IL6ST/CALM1/GPRC5A/SOCS3/CCNL1/DDX3X/PDE8A"	14
"GO:0051787"	"MF"	"GO:0051787"	"misfolded protein binding"	"4/406"	"20/18522"	0.2	9.12413793103448	5.44185573566487	0.000834185155938522	0.0196813721234004	0.0156296486507834	"HSPA1A/RHBDD2/DNAJB9/HSPA5"	4
"GO:0030544"	"MF"	"GO:0030544"	"Hsp70 protein binding"	"6/406"	"51/18522"	0.117647058823529	5.36713995943205	4.67520943921097	0.000836516406661647	0.0196813721234004	0.0156296486507834	"DNAJB1/DNAJA1/DNAJB6/DNAJB9/ST13/DNAJA2"	6
"GO:0019209"	"MF"	"GO:0019209"	"kinase activator activity"	"10/406"	"137/18522"	0.072992700729927	3.32997734709288	4.09773851560405	0.000888583940745298	0.0203413675084126	0.0161537734889401	"RPLP1/CDKN1A/RGCC/CKS2/AREG/IL6ST/CALM1/GPRC5A/DDX3X/PDE8A"	10
"GO:0004879"	"MF"	"GO:0004879"	"nuclear receptor activity"	"6/406"	"52/18522"	0.115384615384615	5.26392572944297	4.60937383406751	0.000928416511038763	0.0206939153907851	0.0164337437826529	"NR4A1/NR4A2/NR4A3/AHR/RARA/STAT3"	6
"GO:0035613"	"MF"	"GO:0035613"	"RNA stem-loop binding"	"4/406"	"21/18522"	0.19047619047619	8.68965517241379	5.27816530479119	0.00101277247689282	0.0219953407161081	0.0174672500063295	"ARID5A/EIF4A3/ZC3H12A/DDX3X"	4
"GO:0004896"	"MF"	"GO:0004896"	"cytokine receptor activity"	"8/406"	"96/18522"	0.0833333333333333	3.80172413793103	4.12011683429136	0.00122897169219653	0.0260234755822616	0.0206661292450943	"EBI3/IL1R2/IL6ST/CCR8/EPOR/IL2RA/IFNGR2/CCR7"	8
"GO:0019808"	"MF"	"GO:0019808"	"polyamine binding"	"2/406"	"3/18522"	0.666666666666667	30.4137931034483	7.62723225941777	0.00141705840614695	0.0292743529269871	0.0232477617850553	"AMD1/SAT1"	2
"GO:0019864"	"MF"	"GO:0019864"	"IgG binding"	"3/406"	"11/18522"	0.272727272727273	12.4420062695925	5.68260750051004	0.00151319962978375	0.0305161925339723	0.0242339489581909	"FCER1G/FCGR3A/PIP"	3
"GO:0042826"	"MF"	"GO:0042826"	"histone deacetylase binding"	"9/406"	"128/18522"	0.0703125	3.20770474137931	3.75207888674397	0.00205692907293254	0.0405167191807874	0.0321757081420781	"HSPA1A/HSPA1B/HSP90AB1/HSP90AA1/KLF4/RARA/CRY1/HES1/FOXP3"	9
"GO:0001046"	"MF"	"GO:0001046"	"core promoter sequence-specific DNA binding"	"5/406"	"42/18522"	0.119047619047619	5.43103448275862	4.30370870096671	0.00215520818699311	0.0405658074307369	0.0322146907950549	"FOS/MYC/GTF2B/TBPL1/KLF10"	5
"GO:0051879"	"MF"	"GO:0051879"	"Hsp90 protein binding"	"5/406"	"42/18522"	0.119047619047619	5.43103448275862	4.30370870096671	0.00215520818699311	0.0405658074307369	0.0322146907950549	"PTGES3/AHSA1/CHORDC1/AHR/STIP1"	5
"GO:0008143"	"MF"	"GO:0008143"	"poly(A) binding"	"4/406"	"26/18522"	0.153846153846154	7.0185676392573	4.59732268604812	0.0023204371736079	0.0427263105662151	0.0339304199985229	"EIF4A3/PABPC1/DDX3X/HNRNPDL"	4
"GO:0019207"	"MF"	"GO:0019207"	"kinase regulator activity"	"14/406"	"270/18522"	0.0518518518518519	2.36551724137931	3.38366934412774	0.00264993470126658	0.0473129979965384	0.0375728648726627	"RPLP1/HSP90AB1/CDKN1A/RGCC/HSPB1/CKS2/AREG/IL6ST/CALM1/GPRC5A/SOCS3/CCNL1/DDX3X/PDE8A"	14
"GO:0004784"	"MF"	"GO:0004784"	"superoxide dismutase activity"	"2/406"	"4/18522"	0.5	22.8103448275862	6.53069744814581	0.00279297508834347	0.0473129979965384	0.0375728648726627	"SOD1/SOD2"	2
"GO:0016721"	"MF"	"GO:0016721"	"oxidoreductase activity, acting on superoxide radicals as acceptor"	"2/406"	"4/18522"	0.5	22.8103448275862	6.53069744814581	0.00279297508834347	0.0473129979965384	0.0375728648726627	"SOD1/SOD2"	2
"GO:0047066"	"MF"	"GO:0047066"	"phospholipid-hydroperoxide glutathione peroxidase activity"	"2/406"	"4/18522"	0.5	22.8103448275862	6.53069744814581	0.00279297508834347	0.0473129979965384	0.0375728648726627	"GPX1/GPX4"	2
